id,name,year,users_rated,avg_rating,geek_rating,weight,owned,fans,views,plays,plays_month,min_players,max_players,min_players_recomended,max_players_recomended,min_players_best,max_players_best,min_playtime,max_playtime,awards,expansions,min_age,link,description,price_euro
270293,Gorinto,2021,885,7.25058,5.99864,1.7368,2137,92,108547,3541,49,1,4,1,4,3,3,30,60,1,2,13,/boardgame/270293/gorinto,"Achieve balance, harmony, and understanding by manipulating the elements.",49.88
32424,1848: Australia,2007,501,7.93196,5.99849,3.8929,1118,34,126365,1712,20,3,6,3,5,4,4,200,240,0,0,0,/boardgame/32424/1848-australia,"One continent, six states, 3 gauges and a British bank. What could go wrong?",
250621,18Lilliput,2018,903,7.09598,5.9984,3.3158,1821,40,144606,2106,7,1,4,1,4,4,4,60,90,2,0,10,/boardgame/250621/18lilliput,Players try to earn more money operating railroad companies. Gateway to 18xx series.,
137155,Potato Man,2013,1167,6.84645,5.99833,1.4179,1882,29,107645,6549,113,2,5,2,5,4,4,40,40,1,0,10,/boardgame/137155/potato-man,Score big with the smallest potatoes.,
293264,Monsters on Board,2022,661,7.62108,5.9983,2.7941,1627,120,105746,2157,37,1,4,1,4,3,4,45,60,0,1,12,/boardgame/293264/monsters-board,"Roll through Startleton, scaring up enough Spook Juice to throw a monster party!",
270138,Terror Below,2019,1524,6.71492,5.99728,1.9,3598,131,206723,2946,16,1,5,1,4,4,4,45,60,0,2,10,/boardgame/270138/terror-below,Avoid & defeat gigantic critters while collecting their eggs in this campy game!,54.0
271785,Slide Quest,2019,1696,6.61829,5.99658,1.2,3385,62,105616,5890,36,1,4,2,4,4,4,15,45,4,0,7,/boardgame/271785/slide-quest,Work together to maneuver through challenging quests without falling to your doom!,
177659,The Manhattan Project 2: Minutes to Midnight,2018,774,7.29861,5.99657,3.5789,2396,217,164634,1557,10,2,5,3,5,4,4,90,150,0,1,13,/boardgame/177659/manhattan-project-2-minutes-midnight,,
203411,Word Slam,2016,1082,6.93064,5.99654,1.1053,1657,18,77541,4209,11,3,99,4,10,6,6,45,45,7,2,12,/boardgame/203411/word-slam,Race through word cards to find the perfect clue to guide your team to the answer.,
283797,Exit: The Game – The Stormy Flight,2019,1216,6.82831,5.99641,1.8889,2683,13,37831,1760,15,1,4,1,3,2,2,60,120,0,0,12,/boardgame/283797/exit-game-stormy-flight,Systems are failing mid-flight and only you can repair the airplane!,
216403,Element,2017,1013,7.1295,5.9961,2.3077,1753,99,139141,4617,22,2,4,2,4,2,2,30,60,0,0,14,/boardgame/216403/element,"Master the elements of fire, water, earth, wind to outwit rival sages.",
32116,Airships,2007,2727,6.36238,5.99603,1.8646,3083,55,213858,8270,6,2,4,2,4,4,4,45,60,1,0,10,/boardgame/32116/airships,Build great dirigibles.  Hope your dice tactics aren't full of hot air!,29.99
16,MarraCash,1996,1075,6.90445,5.99589,2.1579,1311,22,114564,1669,10,3,4,3,4,4,4,60,60,1,0,12,/boardgame/16/marracash,Buy up market stands and attract tourists to make the most money.,
34373,Tiki Topple,2008,2266,6.46614,5.9958,1.2945,3631,56,140391,7440,15,2,4,2,4,4,4,20,20,3,0,10,/boardgame/34373/tiki-topple,"Maneuver your secret tikis to the top of the line, but make sure they don't topple!",
300192,Twilight Struggle: Red Sea – Conflict in the Horn of Africa,2023,575,7.77878,5.99573,2.9118,2070,152,219659,1882,89,1,2,1,2,2,2,35,35,2,0,12,/boardgame/300192/twilight-struggle-red-sea-conflict-horn-africa,The USA and USSR vie for control of the Red Sea during the Cold War.,54.79
34615,New World: A Carcassonne Game,2008,2261,6.46454,5.99563,2.0468,4010,57,216244,3797,13,2,5,2,4,3,3,45,45,2,0,8,/boardgame/34615/new-world-carcassonne-game,Build roads and towns west from the Atlantic.  Try to stay ahead of the surveyors.,
154003,Pagoda,2014,1572,6.63058,5.99533,1.875,2781,49,133101,4022,9,2,2,2,2,2,2,30,45,2,0,8,/boardgame/154003/pagoda,Compete in building pagodas and utilizing special powers most efficiently.,69.99
168274,Mistfall,2015,1791,6.6404,5.99499,3.9535,4026,356,574029,3843,17,1,4,1,4,2,2,120,120,2,8,14,/boardgame/168274/mistfall,Fight your way through monster-ridden locations to build your character.,
3439,HeroClix,2002,2531,6.51012,5.99455,2.8177,3856,209,300318,11609,18,2,2,2,2,2,2,60,60,3,5,10,/boardgame/3439/heroclix,"Collect heroes, build teams, defeat enemies in the many realms of the HeroClix world.",
140717,Progress: Evolution of Technology,2014,1949,6.52377,5.99361,2.4286,2974,252,232410,4751,11,1,5,1,4,3,3,45,90,1,3,12,/boardgame/140717/progress-evolution-technology,Watch the entire history of human civilization through the lens of a technology tree!,
264476,Rangers of Shadow Deep,2018,530,8.55488,5.99343,2.3125,1442,253,289576,1605,24,1,4,1,3,1,2,60,120,0,13,12,/boardgame/264476/rangers-shadow-deep,Miniature skirmish game in which your ranger grows in power by surviving missions.,59.99
262201,Sword & Sorcery: Ancient Chronicles,2021,586,8.36619,5.99343,4.449,2548,1513,349165,1520,46,1,5,1,4,3,3,60,180,0,20,12,/boardgame/262201/sword-sorcery-ancient-chronicles,Become legendary heroes by exploring the Underreign and defeating its foul denizens.,
301607,KeyForge: Mass Mutation,2020,574,7.85822,5.99253,2.8095,1569,22,35324,2927,12,2,2,2,2,2,2,15,45,0,5,14,/boardgame/301607/keyforge-mass-mutation,Your deck is unique. Battle others to be the first to unlock the great Vaults!,
237145,Daimyo: Rebirth of the Empire,2021,728,7.46267,5.99251,3.1538,1970,124,148609,1360,20,1,4,1,4,4,4,60,90,0,0,14,/boardgame/237145/daimyo-rebirth-empire,"On the ruins of a civilization, the new Daimyos work on the rebirth of the empire!",
339214,No Mercy,2021,841,7.2207,5.99228,1.0417,1805,49,69114,10966,678,2,5,2,5,4,4,20,20,3,0,8,/boardgame/339214/no-mercy,Make the right bets and rob your opponents to be the Legend of the West.,
293531,Detective: A Modern Crime Board Game – Season One,2020,1116,6.90418,5.99217,2.0741,3524,59,110127,2352,14,1,5,1,3,2,2,90,120,1,0,12,/boardgame/293531/detective-modern-crime-board-game-season-one,Take on the role of investigator trying to solve a crime!,22.99
353815,Skate Summer,2022,722,7.3679,5.99205,2.2105,1454,78,97071,1701,25,2,5,2,5,2,3,45,60,0,0,14,/boardgame/353815/skate-summer,Become the Pro Skater of Pelican Park and collect all S-K-A-T-E-R upgrades!,52.32
30241,Patrician,2007,1565,6.63485,5.99195,1.9184,1998,42,129979,4412,8,2,5,2,5,3,3,50,50,1,3,10,/boardgame/30241/patrician,Impress the patrician families of Italy in the Middle Ages via building towers.,24.0
271530,Ankh'or,2019,1135,6.92171,5.99158,1.6774,2645,63,119654,4133,67,2,4,2,4,2,2,30,30,0,0,8,/boardgame/271530/ankhor,Quick-playing resource management game with structure construction.,
156442,Asking for Trobils,2015,1003,7.02066,5.99135,2.0732,1762,134,126306,2730,14,2,7,2,7,4,5,60,90,0,8,12,/boardgame/156442/asking-trobils,Exterminate the pests while exploring the galaxy.,
272409,Tiny Epic Tactics,2019,1513,6.76906,5.99119,2.4643,6094,2429,254517,2271,21,1,4,1,4,2,2,30,60,1,3,14,/boardgame/272409/tiny-epic-tactics,Control a team of heroes to take control of a landscape made from the box of the game,44.89
119866,Wings of Glory: WW1 Rules and Accessories Pack,2012,605,7.97529,5.99076,2.0,1522,357,163640,2546,18,2,99,2,2,4,4,30,30,0,46,13,/boardgame/119866/wings-glory-ww1-rules-and-accessories-pack,Flying a WWI fighter plane to victory is as easy as planning three maneuvers.,
197320,A Handful of Stars,2017,787,7.28904,5.99067,3.0645,1358,78,258545,1386,6,2,4,2,4,3,3,90,120,0,0,13,/boardgame/197320/handful-stars,Explore and conquer space through deck-building.,
171890,Best Treehouse Ever,2015,1939,6.50511,5.99061,1.3898,3392,133,137359,7899,22,2,4,3,4,4,4,20,20,3,1,8,/boardgame/171890/best-treehouse-ever,"Build a fun filled treehouse, matching room types to become the master builder.",21.3
294693,Nokosu Dice,2016,626,7.55604,5.99054,2.0,722,76,106107,2084,184,3,5,3,4,4,4,45,60,0,0,10,/boardgame/294693/nokosu-dice,Dice are used with cards in this trick taking game. Save the right die for last.,
40425,Maori,2009,1610,6.59214,5.99011,1.7846,1511,52,131543,9987,15,2,5,2,5,2,2,30,45,1,0,8,/boardgame/40425/maori,"Travel with the Maori, discovering new islands to settle in the South Sea.",
322195,Kokopelli,2021,847,7.13932,5.98985,2.0357,1476,42,108487,3132,48,2,4,2,4,3,3,40,60,0,1,12,/boardgame/322195/kokopelli,Play cards to utilize the abilities on a unique set of ceremonies.,37.99
23686,Gift Trap,2006,2633,6.4037,5.98822,1.2426,3223,23,184128,6243,10,3,8,4,8,5,6,60,60,8,1,8,/boardgame/23686/gift-trap,Get points for both giving great gifts and getting them in this pleasing party game.,
118000,Africana,2012,1397,6.70197,5.98746,2.0171,2050,40,207543,3155,8,2,4,2,4,3,3,60,60,6,1,8,/boardgame/118000/africana,Complete expeditions and discover artifacts in colonial Africa.,22.99
1917,Stratego,1946,15869,6.12454,5.98668,1.8493,28353,354,671397,22743,96,2,2,2,2,2,2,45,45,1,0,8,/boardgame/1917/stratego,Opposing forces march to capture the flag! Outrank opponent in piece by piece combat.,29.99
217776,Import / Export,2017,854,7.17189,5.98658,3.2069,1373,167,186506,2814,11,2,6,2,5,4,4,45,90,0,5,8,/boardgame/217776/import-export,Run the most successful shipping business by importing and exporting the right goods.,
293207,Eila and Something Shiny,2021,530,8.10706,5.98624,2.0323,1329,491,133917,3228,305,1,1,1,1,1,1,30,45,1,0,12,/boardgame/293207/eila-and-something-shiny,"Choose your path as Eila, on an epic adventure across a mystical world.",
172971,Crossing,2013,1471,6.70023,5.98569,1.0541,2486,43,102229,9497,49,3,6,4,6,4,5,15,15,0,0,6,/boardgame/172971/crossing,"A simple game of pointing at, claiming, and stealing gems, and also protecting them!",
298586,Demeter,2020,734,7.30373,5.98552,2.2692,1458,61,81943,4654,43,1,100,1,8,4,4,15,15,0,2,14,/boardgame/298586/demeter,Unveilling the secrets of Demeter 1 as a Scientist from Ganymede!,26.78
267814,Adventure Games: Monochrome Inc.,2019,1668,6.59518,5.9855,1.9211,4485,39,100644,3483,14,1,4,1,4,2,2,75,75,0,0,16,/boardgame/267814/adventure-games-monochrome-inc,"Investigate a mysterious drug company in this cooperative, story-driven adventure.",20.75
143176,Steam Works,2015,1179,6.8182,5.98519,3.1525,2501,66,179581,2750,6,2,5,2,4,3,3,90,120,0,0,12,/boardgame/143176/steam-works,,72.0
182704,SteamRollers,2015,1641,6.56726,5.98499,2.12,2526,48,151322,7101,15,1,5,1,5,3,3,30,45,0,0,10,/boardgame/182704/steamrollers,Roll and write your tracks and deliver the goods.,
24037,Escape from Atlantis,1986,1770,6.58641,5.98469,1.5389,2831,79,216091,2628,7,2,4,3,4,4,4,45,60,0,0,8,/boardgame/24037/escape-atlantis,Save your people. Drown the others. Feed them to the sea monsters!,
297895,Divvy Dice,2020,1220,6.78349,5.98458,2.0968,2750,35,76367,8012,43,1,4,1,4,3,3,30,30,1,0,8,/boardgame/297895/divvy-dice,Create your own scorepad and reach the highest score.,9.9
209003,Commands & Colors: Medieval,2019,480,8.20964,5.98431,2.5238,1282,88,215576,2171,9,2,2,2,2,2,2,60,120,2,2,12,/boardgame/209003/commands-colors-medieval,The C&C system covers battles between the Byzantine Empire and the Sassanid Persians.,
134520,Phantom Leader: Deluxe Edition,2013,536,8.06356,5.98431,2.625,1415,128,190918,1406,7,1,1,1,1,1,1,30,30,0,1,12,/boardgame/134520/phantom-leader-deluxe-edition,Plan and tactically execute a successful air campaign in wartorn Vietnam.,
34969,Ubongo: Duel,2008,1136,6.83037,5.98416,1.7821,1802,13,105369,4348,11,2,2,1,2,2,2,15,40,2,0,8,/boardgame/34969/ubongo-duel,,20.75
273779,Under Falling Skies: A 9-Card Print-and-Play Game,2019,769,7.36014,5.98401,2.641,1349,210,228158,2017,6,1,1,1,1,1,1,20,40,1,0,8,/boardgame/273779/under-falling-skies-9-card-print-and-play-game,"Defend you base, develop a powerful weapon, and destroy the hostile alien mothership!",
118247,Lucky Numbers,2012,3000,6.3421,5.98394,1.1,2793,86,102973,73993,1242,1,4,2,4,3,3,20,20,1,0,8,/boardgame/118247/lucky-numbers,"Fill your grid with numbers first, and be careful to avoid giving up crucial tiles.",18.39
80006,Mord im Arosa,2010,1764,6.53703,5.98372,1.4412,2018,32,110130,6170,12,2,6,3,6,4,5,30,45,2,0,10,/boardgame/80006/mord-im-arosa,A murder has occurred in a 7-storey hotel and detectives must listen for the clues!,
312786,Poetry for Neanderthals,2020,1563,6.69062,5.98369,1.0952,5195,44,81666,4630,190,2,12,4,8,6,6,15,15,0,1,7,/boardgame/312786/poetry-neanderthals,A single-syllable word game in which you must speak good or get hit with stick!,27.12
1334,Entdecker: Exploring New Horizons,2001,1996,6.49602,5.98349,2.4404,3131,26,164006,2142,10,2,4,2,4,4,4,90,90,2,0,10,/boardgame/1334/entdecker-exploring-new-horizons,An Exciting Journey of Discovery & Colonization.,49.99
189067,Cavern Tavern,2016,1209,6.8946,5.98308,2.4324,2280,241,159238,2680,15,1,6,2,6,4,4,60,120,0,2,13,/boardgame/189067/cavern-tavern,Complete drink orders in a fantasy inn without earning the ire of the owner.,
23418,Pursuit of Glory,2008,541,7.93529,5.98304,3.9263,1732,118,267047,688,13,2,2,2,2,2,2,360,360,2,1,14,/boardgame/23418/pursuit-glory,"A card-driven game of the Great War in the Near East, from the Balkans to India.",
185196,Rising 5: Runes of Asteros,2017,1843,6.51717,5.98274,1.9032,3182,79,225620,4327,12,1,5,1,4,2,2,15,25,0,0,12,/boardgame/185196/rising-5-runes-asteros,Guide 5 heroes to deduce runes and seal the gate as a team before time runs out.,
88126,Time's Up! Family,2010,828,7.15264,5.98261,1.1176,2225,13,37869,3981,45,4,12,4,9,6,6,30,30,0,0,8,/boardgame/88126/times-family,,
312618,Flourish,2021,1274,6.78588,5.98247,1.8718,3136,195,175398,5660,87,1,7,1,7,3,3,20,60,0,0,8,/boardgame/312618/flourish,Neighbors strive to create the most beautiful garden.,51.44
255570,Brotherhood & Unity,2020,505,8.00054,5.98246,2.9474,1007,88,135394,1047,22,2,3,2,3,3,3,120,240,5,0,14,/boardgame/255570/brotherhood-unity,Three player CDG about The war in Bosnia and Herzegovina from 1992-1995.,
148290,Longhorn,2013,1730,6.54194,5.98246,1.7414,2732,65,125230,6057,8,2,2,2,2,2,2,15,15,0,0,8,/boardgame/148290/longhorn,,
352454,Trailblazers,2023,649,7.5045,5.9823,1.625,1829,176,133717,4664,411,1,8,1,8,1,8,30,30,0,1,8,/boardgame/352454/trailblazers,"Draft trail cards and blaze winding loops of hiking, biking, and kayaking trails.",
358800,Star Wars Villainous: Power of the Dark Side,2022,900,7.21543,5.98174,2.375,4462,136,158522,2172,79,2,4,2,4,2,2,50,50,0,0,10,/boardgame/358800/star-wars-villainous-power-dark-side,"The villains assemble to face off, race to their goal, and rule the galaxy.",35.5
298635,Alice's Garden,2020,858,7.17822,5.98161,1.3158,1792,52,76647,6521,162,1,4,1,4,3,4,30,45,1,0,8,/boardgame/298635/alices-garden,"Create a garden to please the queen, otherwise LOSE your head.",30.45
149809,Escape: Zombie City,2014,1358,6.73528,5.98104,1.7838,3330,66,222617,4244,9,2,4,2,4,4,4,15,15,0,5,10,/boardgame/149809/escape-zombie-city,Grab your supplies and load up the bus...the zombies are coming!,89.99
191055,Kerala: The Way of the Elephant,2016,1128,6.84478,5.98071,1.7742,1639,40,98904,5210,20,2,5,2,5,4,4,30,30,1,0,8,/boardgame/191055/kerala-way-elephant,Pave beautiful pathways of colored tiles to celebrate the elephants of Kerala.,
357,Excape,1998,1975,6.46065,5.98063,1.135,2024,40,168784,11706,130,2,6,3,6,5,5,30,30,0,0,8,/boardgame/357/excape,Push your luck to escape from the board.,
274037,Solar Storm,2020,1053,7.02917,5.98055,2.0426,2056,166,129588,4402,56,1,4,1,4,1,1,30,60,3,2,10,/boardgame/274037/solar-storm,Work together to repair the ship before you burn in the scorching abyss.,24.97
303554,Winter Kingdom,2020,679,7.39044,5.98023,2.6296,1528,59,145452,2025,57,2,4,2,4,3,3,45,60,0,0,14,/boardgame/303554/winter-kingdom,Earn money to buy abilities needed to build the best kingdom.,49.99
163930,Abracada...What?,2014,1802,6.55618,5.98011,1.6571,2360,51,118711,5695,29,2,5,3,5,4,4,30,30,4,0,7,/boardgame/163930/abracadawhat,A great wizardry battle is underway. If only you knew which spells you were casting!,
282439,Lux Aeterna,2019,925,7.03464,5.97989,2.0,2148,105,141523,4086,29,1,1,1,1,1,1,6,15,1,1,10,/boardgame/282439/lux-aeterna,Race against time to repair your spaceship before you are sucked into a black hole.,18.07
23817,1861: The Railways of the Russian Empire,2006,633,7.48994,5.97981,4.2027,804,29,151111,2142,7,3,6,3,6,4,4,180,360,0,1,12,/boardgame/23817/1861-railways-russian-empire,,
202288,Medici: The Card Game,2016,1270,6.73879,5.97909,1.6087,2068,44,102129,5384,29,2,6,3,6,4,4,30,30,0,0,10,/boardgame/202288/medici-card-game,,
210040,Illimat,2017,943,7.30102,5.97886,2.0556,2220,114,112092,2889,17,2,4,2,4,3,4,15,60,0,5,12,/boardgame/210040/illimat,"Combine and collect cards, but beware of hidden luminaries and changing seasons.",
234248,Voodoo Prince,2017,893,7.02252,5.97873,1.5333,1460,36,75576,3057,45,2,5,3,5,5,5,20,20,1,0,8,/boardgame/234248/voodoo-prince,"Take tricks as late as you can, but wait too long and you lose.",
174524,Saloon Tycoon,2016,918,7.10498,5.97828,2.2647,1957,82,116175,1985,11,2,4,2,4,3,4,30,60,0,3,13,/boardgame/174524/saloon-tycoon,,
287941,Formosa Tea,2019,663,7.44315,5.97813,3.4,1227,72,118278,1406,8,2,4,2,4,4,4,40,90,0,0,12,/boardgame/287941/formosa-tea,Produce and sell tea in an innovative game set in 19th-20th century Taiwan.,
235655,Dragon's Breath,2017,1568,6.58583,5.97763,1.0714,3191,40,107244,11903,155,2,4,2,4,3,4,15,20,6,0,5,/boardgame/235655/dragons-breath,A frozen tower of gems is melting. Guess the correct color gem and reap the rewards!,
206757,Glory: A Game of Knights,2021,694,7.55697,5.97736,2.8837,1219,212,167775,1295,20,1,4,1,4,4,4,45,120,0,2,14,/boardgame/206757/glory-game-knights,A mix of jousting and worker placement. Two tournament types - PvP or PvE.,
246639,Patchwork Express,2018,992,6.96522,5.97658,1.5789,2456,27,129797,4220,49,2,2,2,2,2,2,10,10,1,0,6,/boardgame/246639/patchwork-express,Piece together a smaller quilt and leave no holes to become the button master.,
136000,Rivet Wars: Eastern Front,2014,1047,7.02067,5.97582,2.3962,3144,224,320945,2102,21,2,2,2,2,2,2,30,30,0,21,14,/boardgame/136000/rivet-wars-eastern-front,Battle for the trenches in a WWI-like clockwork world.,
67600,D-Day at Tarawa,2014,463,8.24611,5.97572,3.7255,1762,114,242628,749,7,1,1,1,1,1,1,120,420,2,0,0,/boardgame/67600/d-day-tarawa,"Hey, Marine, disembark in the beach and take this island!",
35350,Field Commander: Alexander,2009,886,7.09665,5.97558,2.3146,1933,108,246612,1871,13,1,1,1,1,1,1,90,90,1,0,12,/boardgame/35350/field-commander-alexander,Do you have what it takes to conquer—or will the Oracle's predictions go unfulfilled?,
339614,Shinkansen: Zero Kei,2021,838,7.08993,5.97503,2.697,1827,81,118960,2266,36,1,4,1,4,3,3,60,60,0,0,12,/boardgame/339614/shinkansen-zero-kei,Builders use their skill to build this historic railway line in time for the Olympics,29.59
308621,Twisted Fables,2021,600,7.85537,5.97487,2.9167,1441,193,127150,1521,33,2,2,2,2,2,2,30,60,1,4,14,/boardgame/308621/twisted-fables,Fight your opponent as a fairy tale character drawn into a strange world.,
340237,Wonder Book,2021,632,7.64627,5.97466,2.1154,2026,116,138170,3169,81,1,4,1,4,4,4,60,90,1,1,10,/boardgame/340237/wonder-book,Brave heroes enter the Wonder Book to fight evil in a 3D pop-up scenario.,61.99
